Ano;Area;NIVEL_1;REG_HIDR;DIV_HIDRO;NIVEL_2;NIVEL_3;GEOCODIGO;NOME;UF;REGIAO;MESOREGIAO;MICROREGIA
2020;8,70000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;14,10000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;15,70000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;19,70000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;12,70000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;17,40000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;8,30000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;12,70000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;10,50000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;22,60000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;10,30000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;9,30000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;17,10000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;6,20000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;51,80000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3523800;Itobi;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;5,70000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;2,20000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;1,20000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;9,60000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;6,90000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;13,10000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;16,90000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;2,90000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;3,60000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;5,10000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;4,20000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;4,80000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;43,20000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3510807;Casa Branca;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;13,40000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;34,50000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;4,80000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;8,00000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;6,90000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;10,20000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;5,60000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;12,70000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3523800;Itobi;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;2,10000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;8,70000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;6,80000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3523800;Itobi;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;6,10000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;7,40000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3523800;Itobi;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;17,50000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3523800;Itobi;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;6,80000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;5,30000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;47,90000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3523800;Itobi;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;10,20000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3510807;Casa Branca;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;11,60000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;7,40000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3523800;Itobi;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;29,30000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3523800;Itobi;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;36,50000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3510807;Casa Branca;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;10,00000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3549706;S“o Jos⁄ do Rio Pardo;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;22,80000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;75,00000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;42,90000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;42,60000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3512100;Col∂mbia;SP;Sudeste;RIBEIRAO PRETO;BARRETOS
2020;27,10000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;58,60000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;18,50000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;37,00000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;23,30000;L;RH do PARANA;Parana;GRANDE;GRANDE 03;3523800;Itobi;SP;Sudeste;CAMPINAS;SAO JOAO DA BOA VISTA
2020;43,40000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;66,00000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;33,50000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;72,10000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;42,10000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;11,10000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;62,00000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;59,10000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;38,00000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;25,90000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;15,10000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;30,00000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;15,40000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;28,70000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;45,50000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;19,80000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;30,30000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;18,50000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;105,20000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;25,80000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;32,40000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;33,70000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;62,00000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;32,60000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;20,60000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;102,80000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;20,90000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;97,60000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;31,20000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;18,90000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;35,80000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;39,40000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;118,50000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;14,30000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;20,90000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;21,90000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;59,20000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;38,20000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;27,10000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;85,70000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;111,60000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;47,40000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;24,80000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;30,30000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;29,90000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;45,90000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;31,60000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;39,00000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;40,40000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;32,40000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;78,20000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;118,70000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;79,50000;L;RH do PARANA;Parana;GRANDE;GRANDE 05;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;49,60000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;45,10000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;14,60000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;19,00000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;45,90000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;115,30000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;76,40000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;70,20000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;16,60000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;72,20000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;23,00000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;68,60000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;22,60000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;13,20000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;41,50000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;13,30000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;12,80000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;14,80000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;31,90000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;69,80000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;124,50000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;20,10000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;17,80000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;49,80000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;27,30000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;50,00000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;21,10000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;45,10000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;76,70000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;71,60000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;51,40000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;98,00000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;62,80000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;38,70000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;4,70000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;15,50000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;48,80000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;45,60000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;54,10000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;15,80000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;21,90000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3517406;Gua›ra;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;23,60000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;21,70000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;13,60000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
2020;46,80000;L;RH do PARANA;Parana;GRANDE;GRANDE 04;3529708;Miguelæpolis;SP;Sudeste;RIBEIRAO PRETO;SAO JOAQUIM DA BARRA
